feature_1;feature_2;Label
13373;37561;1
14929;36910;1
13455;39284;1
14958;38871;1
15922;35696;1
17164;38939;1
16708;37864;1
17502;36648;1
15530;39657;1
11914;37710;1
15481;38312;1
14645;40465;1
16151;37404;1
16747;38035;1
15630;38976;1
15141;37401;1
17104;36620;1
13473;39006;1
18529;36608;1
16734;39448;1
15306;36124;1
16048;39141;1
17877;35739;1
16193;36259;1
15343;37844;1
15763;38213;1
13698;35566;1
19528;39964;1
14571;36397;1
14823;37508;1
15605;38513;1
16362;36537;1
15322;38153;1
12555;38423;1
14611;40424;1
17053;38196;1
16333;37721;1
17174;38765;1
15122;37037;1
13837;35211;1
15558;37593;1
14938;35990;1
17201;39074;1
16367;37711;1
16897;38659;1
15494;37841;1
16690;36665;1
15223;37418;1
15724;38079;1
14074;37080;1
15159;39396;1
15122;37831;1
16284;38255;1
16008;38009;1
16946;38537;1
16208;36390;1
15180;37909;1
16087;39270;1
16200;37577;1
17428;37000;1
17702;39962;1
15264;35408;1
14522;38615;1
14940;40546;1
16854;38380;1
14592;40547;1
14648;37330;1
16115;38102;1
14056;36197;1
15945;37984;1
14273;38241;1
14968;38271;1
14094;37526;1
16079;38877;1
16432;37688;1
11298;38998;1
15347;37166;1
18713;37357;1
12765;37819;1
15543;37602;1
14784;39342;1
16996;38712;1
17769;34464;1
14948;39853;1
18403;37768;1
10693;40141;1
18281;39185;1
18128;40443;1
17065;36790;1
16074;37683;1
15184;34812;1
14791;38647;1
19135;37713;1
15071;35562;1
14238;39602;1
15356;37012;1
14941;37337;1
15401;40216;1
18826;36811;1
18195;36385;1
13931;37862;1
17319;37461;1
15404;38869;1
15739;38708;1
15481;36730;1
18564;36963;1
9436;40722;1
8542;37701;1
7430;40079;1
9579;39047;1
9096;37851;1
9463;37739;1
8224;40782;1
9667;37516;1
11622;37865;1
9529;37315;1
7967;39056;1
10436;38756;1
8260;38043;1
8808;39574;1
14290;40911;1
9675;38028;1
9319;38400;1
9076;38066;1
8151;37838;1
9709;39892;1
9515;35854;1
11591;36925;1
8711;37483;1
8024;36144;1
10692;39078;1
7915;36954;1
9078;38726;1
9195;38071;1
11032;38088;1
9906;39406;1
9458;36547;1
9184;38352;1
6412;37952;1
9610;39689;1
11934;38933;1
8508;36723;1
10052;38563;1
9327;37565;1
7121;39344;1
9770;40715;1
8056;37976;1
9431;38817;1
10034;40439;1
9154;38168;1
10896;39037;1
9614;35128;1
9345;38311;1
9816;36855;1
9969;38510;1
9796;36843;1
12878;36872;1
13513;38312;1
11666;36169;1
9569;37527;1
13164;37091;1
8339;39284;1
14024;40384;1
11278;40936;1
9928;38347;1
8701;37878;1
11235;38829;1
8419;39381;1
10523;38109;1
9598;38447;1
9675;38100;1
9615;38722;1
7549;39530;1
8358;37335;1
11844;38738;1
9151;38825;1
10430;37727;1
10513;37095;1
7506;37673;1
9795;36922;1
8512;37861;1
10012;37549;1
8290;40018;1
9835;40769;1
10092;38952;1
6605;38175;1
9844;38755;1
11441;37960;1
11627;37781;1
9467;34849;1
9219;37350;1
7804;38781;1
8418;37342;1
9970;40178;1
9074;39973;1
10651;40512;1
10175;37026;1
9145;39314;1
8986;40435;1
7646;39206;1
11257;39453;1
9543;37242;1
10024;38894;1
8227;39139;1
10549;36779;1
12545;38674;1
10116;39406;1
9403;37517;1
9525;36439;1
11196;37023;1
9827;37829;1
9522;38390;1
11616;38833;1
10805;37657;1
10224;34459;1
8725;37764;1
7031;37680;1
9676;41916;1
9934;39710;1
9686;39476;1
9501;41285;1
9063;39410;1
9163;38171;1
10952;38583;1
8894;38929;1
10238;39541;1
13433;38254;1
8954;39949;1
11172;37441;1
9213;35959;1
9379;37976;1
9468;39603;1
9049;37487;1
10357;34891;1
9576;36772;1
10941;39478;1
10958;37100;1
9275;39909;1
11583;40675;1
11476;37849;1
9537;36878;1
9485;36958;1
7124;36867;1
8965;37856;1
9340;38358;1
8361;38769;1
10724;37525;1
11357;37572;1
11120;38765;1
8944;37919;1
10829;35138;1
9125;40694;1
10439;39606;1
7821;38805;1
9035;35859;1
9350;38414;1
3946;41094;1
7437;41383;1
3878;43413;1
2514;41253;1
6180;43890;1
3182;40846;1
949;44830;1
6707;45098;1
4134;42080;1
5242;43347;1
3119;39544;1
7744;44473;1
4431;44640;1
2359;43442;1
3506;39777;1
8515;41905;1
7002;41881;1
5896;41093;1
2835;43101;1
7287;43328;1
3471;45480;1
3022;40247;1
5126;43420;1
4495;44091;1
4248;43141;1
6900;42068;1
7206;43692;1
5612;42097;1
6143;40854;1
3940;41188;1
4239;43805;1
4762;43144;1
4003;42348;1
5196;40134;1
6124;42753;1
7111;44657;1
6136;44329;1
7987;40216;1
5849;43773;1
5443;44511;1
4617;40357;1
5627;40629;1
7785;43008;1
5604;44310;1
6958;42584;1
5696;42913;1
4664;43028;1
5217;41805;1
6256;41629;1
5556;42645;1
5972;41651;1
4799;41632;1
4568;43681;1
7892;41377;1
7826;43358;1
5608;42777;1
8651;41863;1
4544;42128;1
6216;41069;1
8891;42189;1
4524;44211;1
4405;42650;1
4777;41008;1
3948;41917;1
4222;42123;1
7390;41422;1
4505;42257;1
3610;43589;1
3718;43827;1
3900;42414;1
6176;43619;1
6226;40019;1
6081;42225;1
4279;40599;1
7229;41713;1
6925;40172;1
4553;39229;1
3647;42965;1
1533;41682;1
2836;41512;1
5555;41428;1
5606;45229;1
5954;41585;1
4332;43772;1
6531;43081;1
2865;41704;1
6250;43099;1
5416;40089;1
6506;41645;1
7762;43414;1
4470;43441;1
3376;42779;1
4407;41845;1
4914;44536;1
6052;42522;1
3633;42132;1
3420;40792;1
6467;42420;1
6405;42160;1
4372;44685;1
6181;43016;1
4325;41754;1
5944;41737;1
4713;40041;1
7231;42724;1
6313;41902;1
5078;43688;1
3642;40640;1
4268;42135;1
4068;44238;1
3738;41931;1
4788;40317;1
3829;40341;1
4828;41150;1
4547;45073;1
6754;42157;1
4298;38715;1
8422;43250;1
4621;41587;1
6733;42887;1
5971;44428;1
6984;43913;1
4320;42737;1
3992;43765;1
6156;43763;1
5741;44195;1
4992;42545;1
6387;41682;1
5928;44182;1
2375;43954;1
4424;39869;1
2450;41946;1
6102;42970;1
6682;42648;1
4766;42419;1
6977;44904;1
3367;42732;1
4745;41097;1
3834;41454;1
3829;42607;1
5665;41070;1
6784;42458;1
1296;41453;1
5316;41856;1
2814;42818;1
917;42088;1
5530;43471;1
6848;42000;1
5675;43237;1
6450;42774;1
41807;34031;1
43587;34865;1
43297;36500;1
44750;34610;1
41273;37270;1
43695;33770;1
42536;34707;1
49043;34993;1
42790;36459;1
42807;34870;1
45335;36912;1
42768;34791;1
42822;36259;1
43485;34050;1
42050;30416;1
43996;34242;1
40627;35049;1
42574;34477;1
47138;36746;1
46186;35016;1
45049;33934;1
44831;33120;1
44896;37290;1
47101;33612;1
44229;32829;1
45517;33956;1
42500;37188;1
46025;33590;1
43855;34053;1
45912;35230;1
43743;32689;1
41712;37204;1
46155;36845;1
42887;35693;1
46790;34893;1
45166;35658;1
42962;36565;1
40211;36581;1
42678;35504;1
43088;32741;1
43275;36183;1
42998;32813;1
42283;35546;1
45277;35127;1
44711;34257;1
45251;36120;1
42894;32927;1
43617;33370;1
42827;35362;1
43163;31802;1
45123;33068;1
41775;34315;1
42675;36033;1
42654;36194;1
43066;34949;1
43951;32170;1
43307;34574;1
43066;35693;1
47300;34717;1
42175;32217;1
46104;33045;1
45838;33520;1
46156;35944;1
44197;37340;1
44687;34822;1
42950;34902;1
43897;34562;1
40243;36274;1
44946;34718;1
44979;37599;1
42860;32230;1
43155;34988;1
43354;36491;1
42920;34208;1
44666;37014;1
43954;34953;1
41962;33523;1
43357;34149;1
42486;35654;1
41916;34429;1
43445;34877;1
44512;34140;1
43972;38240;1
41321;33982;1
42341;34702;1
43595;35490;1
45362;30926;1
44554;36035;1
41496;34384;1
43718;35031;1
42266;34561;1
43146;37431;1
43328;32882;1
42729;32551;1
43965;33758;1
42847;34244;1
42968;34995;1
41888;34501;1
43648;35505;1
42037;35794;1
45463;34483;1
44280;33867;1
43393;34827;1
42378;35745;1
41273;35067;1
43796;32311;1
45364;33095;1
40993;35533;1
43294;37614;1
42785;33228;1
43838;32039;1
45483;36519;1
43260;34943;1
41312;35601;1
44959;35167;1
44263;33651;1
43367;35070;1
44552;34771;1
42911;31116;1
44984;37272;1
43811;33789;1
46134;35217;1
43261;38108;1
42011;35696;1
43737;32817;1
45384;36530;1
42862;34504;1
43216;34939;1
42237;34262;1
42249;35113;1
42602;35679;1
44769;34535;1
41384;37669;1
45010;33501;1
44089;34530;1
43518;34479;1
45407;34472;1
42705;33706;1
42377;34121;1
46879;36101;1
41922;36116;1
43878;31474;1
41955;35508;1
42406;35998;1
44401;33646;1
42558;33844;1
45411;33445;1
45644;35586;1
42617;35670;1
44482;33700;1
39026;28218;1
42351;28785;1
41121;27141;1
40158;31551;1
41132;28470;1
39165;29928;1
40740;30873;1
40824;28745;1
41299;29883;1
42064;28354;1
41815;29195;1
40975;29310;1
38988;31715;1
39872;30176;1
40521;28895;1
40944;28504;1
38742;30624;1
40475;29556;1
42689;29772;1
40452;29651;1
38305;29495;1
40332;27572;1
41305;28067;1
40251;30719;1
42366;27329;1
40528;29122;1
41489;28005;1
39272;29370;1
40374;31882;1
40120;29081;1
42139;29828;1
40203;29563;1
39196;30593;1
39422;28165;1
42499;26129;1
38828;29275;1
42135;30443;1
39694;27962;1
38856;30385;1
42542;27930;1
38870;26778;1
40892;27037;1
42847;28275;1
39559;27977;1
42411;27392;1
39923;29245;1
40404;28516;1
38514;26629;1
40321;29683;1
38945;27611;1
44021;29339;1
41872;31011;1
38784;29229;1
40166;27908;1
39915;28140;1
39680;29318;1
39283;30142;1
40520;28503;1
39943;28143;1
38112;29441;1
39857;27581;1
40626;29529;1
38791;28417;1
40798;29933;1
39151;28432;1
40465;28958;1
42599;31306;1
41897;31339;1
42678;29186;1
39289;31060;1
42077;29406;1
41278;31388;1
37144;28753;1
39993;27448;1
38471;29587;1
41300;27961;1
39043;30611;1
40227;29415;1
42377;28058;1
40346;29787;1
41761;28334;1
42120;28063;1
43266;29454;1
39757;27810;1
41845;30117;1
38110;28558;1
38429;28637;1
42109;30277;1
39614;30784;1
39485;28817;1
39257;30660;1
39547;30974;1
42526;28024;1
40530;31441;1
41412;31944;1
39481;28076;1
37741;27869;1
42568;29385;1
40926;29084;1
42189;30084;1
42051;26764;1
40813;29403;1
40824;31005;1
42173;29521;1
38897;27159;1
39269;28560;1
41337;27737;1
40116;28881;1
41456;27472;1
39826;29203;1
39992;26930;1
40454;29154;1
41406;26904;1
38144;29644;1
40766;29317;1
42284;30965;1
39048;27751;1
40219;25879;1
42253;29076;1
41585;31090;1
41356;30508;1
39367;27286;1
39848;27121;1
42462;30296;1
39726;28882;1
37417;28491;1
41169;29731;1
40371;30415;1
37852;29403;1
41423;32243;1
40430;29016;1
40493;28761;1
40361;28667;1
38412;28839;1
38685;30586;1
36144;28076;1
40802;28766;1
40887;27766;1
40042;26506;1
37794;29108;1
40277;29414;1
40181;28070;1
40017;29413;1
38539;29450;1
40240;30489;1
41644;29288;1
38390;31676;1
41981;29893;1
43211;28466;1
38504;28876;1
45264;28294;1
48623;28078;1
47184;27498;1
43943;25527;1
45419;26967;1
48060;26375;1
43957;26138;1
44764;25148;1
45306;25965;1
46355;25594;1
44994;26248;1
44868;26534;1
45681;27122;1
44253;26700;1
45376;27100;1
42255;25401;1
44566;25920;1
45344;25014;1
43934;23213;1
43883;25355;1
45217;27688;1
43308;28128;1
44087;25269;1
46064;26564;1
45021;25939;1
44388;24099;1
44489;27410;1
41959;24429;1
44159;24578;1
43602;26327;1
47650;27533;1
46122;24404;1
45719;27022;1
44590;24900;1
47650;28041;1
46886;25929;1
46191;26595;1
44293;27840;1
43734;25645;1
46298;23562;1
45459;28434;1
45320;22182;1
46626;24323;1
46072;25658;1
41926;26892;1
45331;23575;1
46465;25650;1
45579;27801;1
45499;26362;1
45793;25811;1
45038;26345;1
46160;24789;1
43463;22896;1
44143;26464;1
46167;25535;1
46628;27624;1
44195;24662;1
44204;24065;1
45251;26495;1
46158;27671;1
45934;27164;1
47513;26828;1
47633;25255;1
44837;25617;1
43066;23623;1
46599;26363;1
44090;24909;1
46837;27514;1
45964;25489;1
46386;26185;1
43657;27465;1
44639;26689;1
47501;26286;1
45032;27730;1
47482;26416;1
45201;26615;1
44095;25500;1
43793;27690;1
47571;24093;1
45525;24692;1
42723;24884;1
45235;25404;1
45570;27569;1
45934;30854;1
44390;23933;1
44612;24926;1
45942;24596;1
45737;26293;1
43654;23418;1
44395;27634;1
47254;25794;1
46138;25885;1
45532;24034;1
43300;24964;1
44191;24892;1
45926;25656;1
45074;25167;1
42648;25557;1
47001;24756;1
45104;26569;1
44637;26150;1
44976;25731;1
43729;24860;1
45229;26212;1
45274;27825;1
48490;25802;1
46317;28535;1
46030;27502;1
46827;26857;1
44601;26019;1
45703;26361;1
46279;26010;1
46081;26909;1
47329;25834;1
44882;28477;1
44489;24514;1
45595;26388;1
41017;25373;1
45660;25309;1
45470;25176;1
44378;25296;1
45646;25610;1
47157;25467;1
46784;26903;1
46418;27390;1
47546;28075;1
44758;28732;1
44097;25190;1
47480;26372;1
45203;24338;1
44873;27435;1
46298;23936;1
40641;23826;1
46460;25450;1
47208;28797;1
45068;24079;1
47399;27333;1
44148;27820;1
45609;26085;1
43839;27231;1
44946;27149;1
46041;30303;1
46121;26077;1
47024;26106;1
46657;26719;1
43210;26766;1
44280;26293;1
44533;25389;1
45831;25783;1
43438;27415;1
51787;23671;1
49995;22514;1
48772;22411;1
53630;24399;1
51113;21793;1
52496;22133;1
50015;24776;1
51514;25363;1
51096;24115;1
52479;26794;1
53197;23094;1
49457;24495;1
52197;25987;1
50101;25026;1
51877;23966;1
50025;21549;1
52292;25365;1
49718;23168;1
52947;26083;1
52321;24465;1
50519;22631;1
50682;22118;1
50171;22054;1
51019;22244;1
50560;24122;1
51852;24152;1
49919;23070;1
50616;24101;1
50684;24842;1
47160;23698;1
53212;23495;1
52510;20390;1
49778;23124;1
52019;23952;1
49389;24842;1
49949;21916;1
50014;23098;1
50211;23478;1
50918;23104;1
53367;24210;1
49391;22360;1
51581;23287;1
50477;23695;1
50960;23018;1
50780;24580;1
50999;23899;1
51414;23118;1
48643;23965;1
52579;24417;1
51658;25451;1
50888;23063;1
50046;21588;1
51888;22731;1
52104;23750;1
50677;23682;1
52694;23299;1
51663;20962;1
49764;23889;1
52678;23746;1
51075;21644;1
49301;23457;1
50848;23971;1
51331;24943;1
49522;20784;1
49664;22114;1
50222;24449;1
50221;23718;1
49740;22969;1
48716;20467;1
52318;24224;1
47381;23970;1
49053;22676;1
50800;21631;1
51346;23836;1
50218;21004;1
52589;24945;1
49633;24689;1
51165;25550;1
49675;24156;1
50026;21400;1
51810;23101;1
51919;22546;1
52175;23201;1
51164;22294;1
49362;21865;1
50870;25344;1
52308;24602;1
49928;22564;1
52632;25080;1
51456;22445;1
51916;22386;1
51971;24444;1
48583;21031;1
51922;21107;1
48524;23884;1
49814;22763;1
50506;23820;1
52146;25273;1
50725;21930;1
51279;23923;1
52550;23317;1
52380;26082;1
50448;22046;1
50041;22282;1
49919;24890;1
50603;23602;1
51506;23188;1
50403;22078;1
50424;25293;1
51388;24532;1
49860;22221;1
49242;21489;1
49854;23391;1
52002;23259;1
51939;22120;1
51345;25440;1
49944;24275;1
52431;21894;1
54159;24796;1
50948;23508;1
48309;23276;1
50403;24050;1
48881;24228;1
53950;22439;1
50569;22827;1
53855;24107;1
50799;22242;1
49354;22107;1
51898;24229;1
50872;26978;1
50677;23304;1
52107;21150;1
51245;20654;1
51292;22995;1
48978;24664;1
52570;23284;1
50726;25740;1
52041;22283;1
50918;23858;1
51796;24982;1
52464;24331;1
51470;22451;1
49219;24702;1
50287;21383;1
51445;24321;1
49864;21681;1
50578;23572;1
50691;23291;1
51907;20743;1
48578;22616;1
59877;29271;1
60534;29342;1
57886;27256;1
62111;29684;1
62728;24002;1
61075;27191;1
60608;27844;1
61565;26571;1
61687;29995;1
59021;29605;1
60888;28676;1
58713;28127;1
60556;26861;1
61794;29203;1
58678;28250;1
58646;27186;1
58462;28535;1
59878;26706;1
58614;28773;1
61099;29083;1
60160;29029;1
60182;27285;1
61712;27968;1
60523;27329;1
62157;29329;1
59697;27485;1
61553;26657;1
59155;27035;1
59949;26516;1
61436;30223;1
60156;25507;1
58304;25665;1
62019;27673;1
62431;27902;1
60226;25204;1
60502;25482;1
60779;27398;1
61484;26946;1
60373;28807;1
60069;28119;1
58394;30435;1
61695;27685;1
58176;26916;1
59876;27838;1
60167;27920;1
60221;27253;1
60260;29732;1
60650;28202;1
60210;27232;1
59684;25949;1
59677;25725;1
62692;29282;1
60654;28987;1
60524;26488;1
59615;26767;1
60288;26488;1
60073;25250;1
61444;25396;1
61509;23903;1
60989;28086;1
60159;29394;1
59172;28367;1
59748;29320;1
62217;28104;1
59427;28300;1
62151;28398;1
62188;26031;1
62833;25956;1
59809;27410;1
60397;28213;1
58534;26184;1
59301;26122;1
56808;26583;1
62215;29064;1
60988;26605;1
60641;26727;1
61486;29504;1
59677;27883;1
58700;27188;1
58691;24064;1
61632;24699;1
59589;25812;1
59674;24878;1
59622;29371;1
61671;29284;1
58029;28824;1
60114;27116;1
61035;29372;1
61564;25344;1
62080;27847;1
58448;28721;1
58949;27611;1
60601;27545;1
58351;26436;1
59480;28335;1
60748;25040;1
59391;27516;1
60778;26913;1
59701;25977;1
57554;26401;1
59182;27675;1
58462;27771;1
57737;28296;1
59791;26185;1
62531;25554;1
59190;27293;1
61698;26297;1
60820;27777;1
59834;28141;1
59569;28899;1
60056;28356;1
60455;26330;1
60205;28420;1
61001;29349;1
60164;25893;1
61306;29016;1
58260;28670;1
60065;27081;1
62591;26993;1
60794;27054;1
61901;27525;1
58319;26289;1
58063;28774;1
58273;29493;1
57624;29524;1
58994;25222;1
61370;27526;1
59958;28116;1
59325;27351;1
62761;29305;1
60059;28732;1
60220;27221;1
58990;27909;1
58964;28414;1
61778;28715;1
65535;27368;1
59101;28561;1
61007;30785;1
61995;27990;1
59294;27869;1
60738;28559;1
59146;28118;1
61376;28001;1
63214;28408;1
60284;23186;1
61396;27293;1
58190;26242;1
61326;29668;1
57376;26748;1
57627;27881;1
8960;29349;1
9566;30666;1
10002;29085;1
9051;28004;1
8262;29745;1
9612;30786;1
8479;29223;1
9685;31428;1
10844;29711;1
10599;28555;1
9774;29756;1
8628;26811;1
10022;30615;1
9438;29445;1
12814;27360;1
9850;30329;1
10836;28222;1
10426;29327;1
10304;29461;1
8230;28746;1
9721;30334;1
10873;28150;1
10377;30144;1
10892;28209;1
8524;30378;1
9101;28654;1
10128;29483;1
9649;28593;1
9366;29374;1
11057;29736;1
6460;30262;1
10367;26772;1
10457;30519;1
9051;27155;1
9577;28211;1
10954;30528;1
7652;30430;1
11097;29135;1
10065;27809;1
10488;28096;1
10163;29088;1
9675;29409;1
9987;29425;1
11268;29313;1
8267;28916;1
11099;27767;1
10543;34688;1
8560;29508;1
8483;28006;1
9342;32032;1
10301;30834;1
8480;30088;1
9142;29191;1
11412;27075;1
9995;28615;1
11058;29568;1
8317;31050;1
9311;30445;1
11500;30524;1
9591;28597;1
10591;29903;1
11187;30503;1
8467;28664;1
11283;29638;1
7020;28995;1
8104;26404;1
10946;30147;1
7667;30002;1
10550;28898;1
9696;32346;1
8165;30977;1
9585;28557;1
8346;29467;1
10422;29686;1
8217;29682;1
8290;29024;1
12126;29771;1
8716;29425;1
10346;29067;1
11613;29116;1
7007;29910;1
10072;28021;1
7254;30094;1
10074;29253;1
8706;29930;1
9237;27750;1
8359;29600;1
10861;32228;1
10363;32174;1
8836;31964;1
10442;27678;1
7558;29800;1
11770;30653;1
8838;30068;1
10369;30502;1
7590;27942;1
8274;26149;1
8923;29340;1
8393;29895;1
10601;31163;1
8803;32264;1
12655;27718;1
10868;29933;1
9819;30044;1
9897;28490;1
11568;27393;1
8978;28090;1
10446;28824;1
7462;27246;1
7998;28410;1
10944;27649;1
10735;29743;1
9027;31248;1
8945;28558;1
8265;28431;1
11315;30312;1
8314;31119;1
10579;29179;1
8989;31605;1
11292;30455;1
8625;28312;1
12609;32080;1
10226;31264;1
8944;30572;1
8869;27868;1
7308;31268;1
7988;27975;1
11824;26962;1
10172;30032;1
8125;30728;1
9465;31115;1
8975;26886;1
11220;31547;1
10099;31697;1
10857;29911;1
9789;28979;1
7036;29421;1
7446;27665;1
9451;30100;1
10988;32416;1
9807;30515;1
8516;30120;1
9130;31558;1
9830;30837;1
9281;28697;1
10466;28984;1
12050;28590;1
9784;30841;1
6906;28815;1
10895;28171;1
4764;24290;1
3241;23730;1
3373;24827;1
894;24681;1
5567;22531;1
3190;24760;1
7017;21009;1
3603;25332;1
3771;25719;1
3246;21924;1
3589;21932;1
2371;24287;1
2269;24231;1
3097;21394;1
4978;22611;1
4753;24184;1
2347;25347;1
5413;26551;1
2296;25155;1
1452;22110;1
4978;22896;1
5425;24065;1
4778;23740;1
3774;24675;1
3039;25257;1
5649;26576;1
3596;21992;1
4156;22920;1
3278;21246;1
4552;22408;1
2194;26885;1
5686;22890;1
2037;21949;1
3631;23516;1
4730;23180;1
5601;24537;1
3687;21377;1
4265;23831;1
3644;24519;1
2667;23560;1
3291;25152;1
2854;24170;1
1167;23762;1
3712;24214;1
4232;23085;1
5526;23496;1
3577;23685;1
6020;22796;1
2429;22288;1
4592;25831;1
3179;26296;1
4111;24633;1
3531;23895;1
4225;25618;1
4418;24219;1
3397;27161;1
4344;24918;1
3747;24153;1
4791;24237;1
4630;22233;1
4544;24654;1
3175;27253;1
4826;21979;1
6448;25421;1
5051;24176;1
3685;25028;1
5257;25146;1
5188;23943;1
2974;23340;1
3461;25676;1
1727;23577;1
5621;21827;1
4331;23561;1
5953;22827;1
4668;22734;1
5590;23060;1
3360;23060;1
6510;25712;1
5676;24532;1
770;23191;1
4592;23051;1
4861;24236;1
3514;25310;1
3089;21290;1
4258;24714;1
3646;23490;1
7582;25212;1
3982;23484;1
4856;24447;1
3617;22527;1
4091;22789;1
3974;24513;1
4054;23542;1
2897;24856;1
5202;24235;1
2867;22959;1
5356;26103;1
3230;23352;1
4643;22467;1
3355;24709;1
3978;23217;1
4221;24386;1
5028;21796;1
5698;22952;1
4028;25469;1
3024;24933;1
3195;24800;1
7090;24381;1
5925;25794;1
4354;25646;1
1008;22117;1
4151;22785;1
2920;22687;1
7553;24971;1
4516;26078;1
4101;23164;1
2235;24350;1
3032;23908;1
3808;24582;1
5922;25819;1
4148;26157;1
5098;22244;1
4495;23648;1
2938;23521;1
6536;24638;1
4418;25248;1
2873;23152;1
3793;22958;1
7647;23763;1
4557;24618;1
3681;23850;1
3799;23636;1
4207;22595;1
3553;24802;1
3240;23761;1
2354;23500;1
4207;22555;1
5851;23938;1
3722;21956;1
4664;23899;1
4530;25789;1
1983;23016;1
1948;22376;1
4920;23782;1
4538;25811;1
3997;26069;1
5829;26891;1
5009;20973;1
2584;24784;1
0;22078;1
17962;26023;1
17126;25276;1
17268;25815;1
16518;24663;1
18746;24782;1
20241;28422;1
15014;25174;1
17977;24325;1
17647;24929;1
17299;24104;1
16709;25322;1
15167;24077;1
20776;27422;1
19057;25994;1
16868;24828;1
16902;26513;1
16884;24236;1
16056;24256;1
18527;23685;1
16479;25135;1
18955;26069;1
15706;24699;1
17506;27041;1
18164;25800;1
17332;24338;1
18137;26037;1
17705;24308;1
14917;26140;1
16066;26861;1
17312;27007;1
19659;21415;1
18716;25385;1
17525;23155;1
21290;25636;1
17489;24124;1
19502;22790;1
18383;25446;1
15486;26648;1
16777;25359;1
16886;25079;1
17710;24681;1
16207;23075;1
19411;24955;1
17736;25896;1
17496;26318;1
16915;24747;1
19247;23951;1
17775;24593;1
17511;24471;1
17602;26541;1
14485;27466;1
15979;26274;1
20381;22782;1
17980;25260;1
19851;26231;1
15404;24870;1
18213;24827;1
17329;24473;1
17367;26152;1
17206;26700;1
17030;26307;1
17740;28367;1
17487;25975;1
19162;25294;1
18158;24906;1
20294;24226;1
18340;27647;1
15102;25414;1
15326;24570;1
14839;25260;1
19789;25147;1
18949;24091;1
15641;23648;1
16305;23842;1
16955;22616;1
17410;25227;1
18566;25703;1
15411;26176;1
19299;28112;1
14085;28166;1
17928;25576;1
16142;23942;1
17943;24764;1
19957;21532;1
16133;27168;1
18832;27497;1
17561;24800;1
16654;24888;1
16185;25163;1
16981;25791;1
16855;26632;1
14423;25801;1
16161;25461;1
19151;23781;1
17294;24801;1
19172;25370;1
17672;28124;1
18649;25043;1
18240;26864;1
16846;26128;1
15718;25497;1
16056;24384;1
16766;25036;1
17488;25743;1
17343;27032;1
16669;24102;1
18144;26739;1
18249;24324;1
16889;25891;1
14743;24907;1
17790;23197;1
20360;23621;1
17582;24517;1
16781;25568;1
18430;25763;1
15085;26535;1
18069;21652;1
16500;22665;1
17531;25805;1
20728;24622;1
16134;24570;1
17636;23726;1
19271;25591;1
17367;24594;1
17680;26246;1
17360;25859;1
14238;27140;1
19237;25170;1
18354;24744;1
17646;24411;1
19545;25494;1
15182;26610;1
17218;25332;1
17914;24885;1
16974;24082;1
17269;25349;1
18398;25148;1
19493;24887;1
20822;27150;1
18824;29245;1
17987;26518;1
16893;25122;1
18763;24448;1
16837;26072;1
17430;24985;1
17456;26189;1
18407;26152;1
17030;24430;1
20007;27200;1
16053;26575;1
26312;31227;1
25017;26287;1
27476;28969;1
25713;26756;1
25885;27968;1
25029;28125;1
22528;30210;1
26796;28401;1
23635;26488;1
24866;26593;1
25012;26290;1
25349;24873;1
26731;27876;1
24533;28927;1
25132;26510;1
27969;30464;1
26103;25297;1
28111;28535;1
27950;29629;1
24092;29194;1
24967;28447;1
27160;30533;1
26451;28536;1
26889;28722;1
24989;24825;1
27917;28836;1
25397;28293;1
27258;28125;1
24499;27664;1
25704;29764;1
25373;29582;1
24965;27267;1
26432;28944;1
25535;27830;1
25995;27802;1
22697;28753;1
26218;27464;1
25294;27480;1
22749;27675;1
27038;28832;1
24270;28931;1
27183;26224;1
26319;25532;1
24785;29494;1
27819;25056;1
25839;27562;1
24791;27600;1
25244;26468;1
25310;26748;1
25702;27426;1
24628;28482;1
27038;28556;1
23988;24918;1
24779;29722;1
27422;29136;1
24789;30062;1
25400;28415;1
24134;29482;1
25691;28379;1
24315;29067;1
24924;30282;1
26147;28155;1
25778;26123;1
28193;29350;1
24890;29543;1
25790;27154;1
24950;26484;1
27946;28999;1
23827;25432;1
24016;28500;1
28122;28920;1
25020;26735;1
26426;27831;1
25387;28090;1
26838;28835;1
27371;26519;1
24919;31669;1
23227;27473;1
25220;25827;1
28262;29679;1
27058;29986;1
26435;28758;1
25847;26408;1
26059;28450;1
26138;26992;1
25810;25928;1
27287;31400;1
24755;27907;1
25277;25951;1
24858;28055;1
25256;26518;1
24534;28398;1
26456;27662;1
27040;28031;1
26193;25178;1
24140;27726;1
26314;27919;1
26291;28313;1
23954;25437;1
23730;26572;1
24916;28314;1
25045;25929;1
24101;28711;1
24786;29832;1
25996;27760;1
24467;28864;1
24683;28165;1
24735;27265;1
27364;31768;1
26836;29055;1
25966;28288;1
25759;29479;1
24988;29977;1
25742;29312;1
23940;27505;1
24699;28271;1
23606;27982;1
27871;27737;1
23830;27380;1
26408;29438;1
24547;28559;1
26846;28612;1
28802;26573;1
26715;28782;1
26741;26922;1
26395;28804;1
24694;26367;1
22649;28486;1
26067;25246;1
25916;28365;1
25166;27443;1
23726;29498;1
25172;27945;1
21559;27870;1
25497;30730;1
24690;28433;1
23993;26897;1
24389;26848;1
27793;30409;1
25670;29585;1
25315;29353;1
24794;28701;1
23891;26055;1
